Unnamed: 0,content,annotation,label
9685," Hate it when that happens. ""lost someone"" My followers keeps going 202  201...24 hours now. lol","{'notes': '', 'label': ['0']}",0
5031,sucks 2 b washed up.. gangstas paradise was the shit,"{'notes': '', 'label': ['1']}",1
15195,  a nevershoutnever video,"{'notes': '', 'label': ['0']}",0
14388,  nahhh,"{'notes': '', 'label': ['0']}",0
1257,lenee  that bo*o ass incense you gave me smells like an episcopalian funeral. lol! choked out saturday night  etc.,"{'notes': '', 'label': ['1']}",1
19160,  yes,"{'notes': '', 'label': ['0']}",0
12011,yo peezy... celeb status already??? I mean damn.. it hasnt even been a WEEK YET!!! Eh..I dont mind and Im sure you dont mind :D,"{'notes': '', 'label': ['0']}",0
15924,  Softball. Alltime loved sport. It was my haven to this world. Behind the plate I was a superstar and nothing could go wrong. :]r I miss it mostly.,"{'notes': '', 'label': ['0']}",0
8567,which sucks that they won't accpet my Canadian Passport  which actually maybe I should be a bit irritated about LOL :),"{'notes': '', 'label': ['0']}",0
14950, wtf ? V,"{'notes': '', 'label': ['0']}",0
8775,- change of plans  if you're in my neighborhood before 8:30  would you swap with me? The 6' one is a pain in the ass.,"{'notes': '', 'label': ['0']}",0
15398, Can you sleep in jeans?,"{'notes': '', 'label': ['0']}",0
10833,I'd bet a tasty Fucking Twix (TM) that such fanfic exists...only it's fetish slashfic involving the Guardian of Forever.,"{'notes': '', 'label': ['0']}",0
18705, Single or taken?,"{'notes': '', 'label': ['0']}",0
3072,i think its a cultural fad.. starbucks coffee sucks and its wayy overpriced.,"{'notes': '', 'label': ['1']}",1
16660, Are you a touchy feely person?,"{'notes': '', 'label': ['0']}",0
611,"Looks like lobby card for ""Ocean's 21: On the Half-Ass""","{'notes': '', 'label': ['1']}",1
19653,  tosha haejin goodin. real as it gets lol,"{'notes': '', 'label': ['0']}",0
6889,sorry  you have no cred. Two words: pig ears,"{'notes': '', 'label': ['1']}",1
11585,Damn  it feels good to be a gangsta?,"{'notes': '', 'label': ['0']}",0
4125,they look SO dumb. and omg i hate cassidee. ugh. just ask @applicantjan LOL ;),"{'notes': '', 'label': ['1']}",1
11298,damn! I only have 127....i fail! :(,"{'notes': '', 'label': ['0']}",0
15449,  Whyy? D:,"{'notes': '', 'label': ['0']}",0
7907,Weird. I gotta say  I love my pig.,"{'notes': '', 'label': ['0']}",0
6046,Damn how u burn spaghetti?,"{'notes': '', 'label': ['1']}",1
8640,LOL if you read that myb. it was just annoying bc i hate footballll XD,"{'notes': '', 'label': ['0']}",0
16456,  yes. many people. i work with alot of the mentally handicapped,"{'notes': '', 'label': ['0']}",0
19201,  Not really that i can think of.,"{'notes': '', 'label': ['0']}",0
11572,that sucks  who?,"{'notes': '', 'label': ['0']}",0
10106,how gay would that be!,"{'notes': '', 'label': ['0']}",0
18107, wat concerts have you been too?,"{'notes': '', 'label': ['0']}",0
13454,you get to buy booze  i get to drive with my parents in the car. FUCK YOU.,"{'notes': '', 'label': ['0']}",0
5607,Sheeyat....Freezing rain is no punk. Hope you didn't fall & bust your ass in the parking lot.... I almost did.,"{'notes': '', 'label': ['1']}",1
11723,You tell 'em man! ^_^ Seriously  the whole country is f***ing freezing cold today. Hate winter.,"{'notes': '', 'label': ['0']}",0
741,work on this glorous sat. with this crazy ass shoppers,"{'notes': '', 'label': ['1']}",1
17380, random song of the day?,"{'notes': '', 'label': ['0']}",0
9986,"With apologies to @chockenberry  when I hear the name Dick Lugar  I always think back to childhood and ""hocking loogies"".","{'notes': '', 'label': ['0']}",0
18557, Enlighten me....,"{'notes': '', 'label': ['0']}",0
5085,it is not only terrible... it really sucks.,"{'notes': '', 'label': ['1']}",1
15106, What last made you laugh?,"{'notes': '', 'label': ['0']}",0
8379,I can never get the balance right.  Cheyenne  Frank's and butter.  It's either too weak or too god damn spicy and bitter,"{'notes': '', 'label': ['0']}",0
8360,I don't hate DMing  although the DM's could perhaps have a longer character limit.,"{'notes': '', 'label': ['0']}",0
699,"i don't know how to pronounce it  but it sounds like fucking jersey!""","{'notes': '', 'label': ['1']}",1
6144,"i'm glad someone is teaching that 3-year-old how to ""slap dat ass"" :)","{'notes': '', 'label': ['1']}",1
349,yeah  I did that a few months ago. How's your show doing man?? looks kick ass!,"{'notes': '', 'label': ['1']}",1
6202,wristband is shipping can they put those assclowns in the mail next to be delivered to an ass whoopin?,"{'notes': '', 'label': ['1']}",1
2490,emo!lol j/k,"{'notes': '', 'label': ['1']}",1
15837,  o ish im on dat but iStick yew lick,"{'notes': '', 'label': ['0']}",0
14039,Eww that sucks and sounds strikingly similar to our problems with Embarq. Their customer service is pretty horrible too.,"{'notes': '', 'label': ['0']}",0
8150,well that sucks. lol discriminating against WoW players...though i can see the logic,"{'notes': '', 'label': ['0']}",0
10687,What kind of math are you studying?  Just curious.  (I'm a nerd I guess...),"{'notes': '', 'label': ['0']}",0
15397, .,"{'notes': '', 'label': ['0']}",0
9002,"Buaha  atleast im doing my ""fun"" homework right now.. This is one ugly ass Squirrel... and it's not finished yet.","{'notes': '', 'label': ['0']}",0
16240, M@ pu$$zzy +!qh+3r d3n +!q3r w00d$ $vv3@+3r.  ! knoww how +@ h@v3 @ q00d +!m3 !n d@ b3d.  ! d0 k3q@l 3xc3rc!$3$ +@ +!qh+3n !+,"{'notes': '', 'label': ['0']}",0
2047,dick van dyke is way cooler too.,"{'notes': '', 'label': ['1']}",1
2118,i hate u like miniature dogs hate people dressing them in t-shirts and little booties.,"{'notes': '', 'label': ['1']}",1
4224,I hate you sometimes. lol,"{'notes': '', 'label': ['1']}",1
12570,http://twitpic.com/t17d - FUCK YES!!! why so serious!! so fucking epic,"{'notes': '', 'label': ['0']}",0
14457,  :[ computers are dumb sometimes. and yup you too! I had like 110 because of you :] Well and cause I didnt get on all weekend..haha,"{'notes': '', 'label': ['0']}",0
3844,goddamn it kj...fuck you 74 times http://tinyurl.com/6q8olq,"{'notes': '', 'label': ['1']}",1
9012,Damn  your taking me back tonight.  Quik  Cube  BombSquad..Quiks whole crew had the best posse cuts.  Except for Rap-A-Lot...,"{'notes': '', 'label': ['0']}",0
6970,all the emo people will explode :o,"{'notes': '', 'label': ['1']}",1
3326,omg omg omg! finally the shoes r coming out yay yay I want them so so so SO BAD! =) fuck cancer! =) this literary made my day,"{'notes': '', 'label': ['1']}",1
15964,  never been on a plane :(,"{'notes': '', 'label': ['0']}",0
11667,"I just used ""my blubbery ass"" in a blog post. Surely you can use ""ballsy""....  ;)","{'notes': '', 'label': ['0']}",0
5216,that sucks!,"{'notes': '', 'label': ['1']}",1
16011,  Here? 7:51 am :],"{'notes': '', 'label': ['0']}",0
15498,  i have no idea? hahaha,"{'notes': '', 'label': ['0']}",0
16496, have yu ever wondered what people would be like without yu ?,"{'notes': '', 'label': ['0']}",0
11730,Christmas is over  take off the damn hat already. and i'd yell at you on MSN  but twitter is open  while MSN isn't.,"{'notes': '', 'label': ['0']}",0
11221,hey... i was not talking about those bots which go around spamming. i hate those too. i was talking about query processors.,"{'notes': '', 'label': ['0']}",0
19287, dude make her lyk u again..shes hawt as fuck! do sumthin charmin..thts wat i do 2 muh girl,"{'notes': '', 'label': ['0']}",0
5238,I hate you so hard right now.,"{'notes': '', 'label': ['1']}",1
12310,yeah.....then you'll never have to have any other apps running outside of FF! FUCK YEAH!!!!!!!!!!!,"{'notes': '', 'label': ['0']}",0
13414,Damn! It gets so cold u have to plug it car in. That's rough. How many hrs of sunlight do u get?,"{'notes': '', 'label': ['0']}",0
5559,"Thanks. Nothing just watching ""Jack ass"". Are you having fun doing nothing over there?","{'notes': '', 'label': ['1']}",1
6918,Well  I would  but once Christmas is over  it kinda sucks the life outta the Santa hat thing...,"{'notes': '', 'label': ['1']}",1
12612,ain't that crazy? enough to piss you off!,"{'notes': '', 'label': ['0']}",0
12484,lmaooo he's horrid..but the WORST thing about him is  he's actually a smart ass dude..I don't get him at all..,"{'notes': '', 'label': ['0']}",0
15556, which celebrity do you think  is the most overrated?,"{'notes': '', 'label': ['0']}",0
9063,Their Steam games don't have SecuSuck. Add one more reason to the list why Steam just kicks ass.,"{'notes': '', 'label': ['0']}",0
10171,damn show off with yer hacked iPhone!,"{'notes': '', 'label': ['0']}",0
19517,  yes,"{'notes': '', 'label': ['0']}",0
1119,Bey going to get her ass whipped!,"{'notes': '', 'label': ['1']}",1
7739,you're a nerd fail,"{'notes': '', 'label': ['1']}",1
3460,another reason I hate DMs is:  they ring in on my SMS even though they are often lame ads  and not urgent for the sender  nor myself!,"{'notes': '', 'label': ['1']}",1
15111, sorry that was funny. &quot;playa playa&quot; ahah. :p,"{'notes': '', 'label': ['0']}",0
5035,he's a retard. shouldnt he be old enough to know to not  be so damn nosy and butt in on peoples relationship.,"{'notes': '', 'label': ['1']}",1
372,LOL Hon  I have been saying for a while now that this boy will be gay. It really bothers the hubs when I do  so Im tryin 2b good,"{'notes': '', 'label': ['1']}",1
16014, Do you watch Family Guy regularly?,"{'notes': '', 'label': ['0']}",0
1428,@Kimber_Regator You guys are in the same fucking house and using twitter to talk.,"{'notes': '', 'label': ['1']}",1
7709,@nightmaremyles fuck yes to both of you.  &lt;3,"{'notes': '', 'label': ['1']}",1
19815, What was so great about jumping on the bed as a kid?,"{'notes': '', 'label': ['0']}",0
3937,Fuck them!,"{'notes': '', 'label': ['1']}",1
15894,  Legos.,"{'notes': '', 'label': ['0']}",0
4655,whats the operating system on it? i have windows vista and vista sucks bad..it is full of bugs still. shuts down and freezing alot,"{'notes': '', 'label': ['1']}",1
7258, Damn woman you don't know your own strength.  LOL,"{'notes': '', 'label': ['1']}",1
19841,  me and scarletts,"{'notes': '', 'label': ['0']}",0
11556,I totally forgot it was your birthday  man! I wouldve called. I hope you had a killer fucking time.,"{'notes': '', 'label': ['0']}",0
19690, ABCDEFGHIJKLMNOPQRSTUVWXYZ. Pick one...,"{'notes': '', 'label': ['0']}",0
16431,  yes i think so. if it need to be necessary.,"{'notes': '', 'label': ['0']}",0
13397,No fucking way. I usually take 125mg before it even does anything.,"{'notes': '', 'label': ['0']}",0
1719,I HATE rain..wud rather the snow..crazy I kno..lol,"{'notes': '', 'label': ['1']}",1
8946,I don't really remember but damn its killing me,"{'notes': '', 'label': ['0']}",0
8731,Yeah next time he plays Ludacris maybe some G's from the ATL can cap his ass.,"{'notes': '', 'label': ['0']}",0
17017,  ohhh your making my life soo hard!!!!!! ummmmm still brownie   WAIT ANY FLAVOR OF ICE CREAM?????? change my mind. i was thinking plain vanilla but if its any flavor  RASEBERRY CHEESECAKE,"{'notes': '', 'label': ['0']}",0
1194,Well good god damn.,"{'notes': '', 'label': ['1']}",1
13328,LMAO - yeh you're probably right. I take it so personally because I only send the damn things out 2 or 3 times a year :-(,"{'notes': '', 'label': ['0']}",0
10267,Ooooooh - didn't hear that story!  Have a bad feeling it likely makes us (Canada) look like wannabe dorks on the fashion radar..?,"{'notes': '', 'label': ['0']}",0
12973,why do you know what a alligators ass smells like dude? See I KNEW yall Chitown people were freaky! 1st R. Kelly now u & gators!,"{'notes': '', 'label': ['0']}",0
17227, Hey if ur reading this I dnt know if u were following me or not but if u were I think I deleted all my followers so could u follow me again thanks,"{'notes': '', 'label': ['0']}",0
4310,unfortunately i do =( it sucks! & i have my  2 last finals 2mrrw bc we had a snow day that other friday. i dont wanna go back!,"{'notes': '', 'label': ['1']}",1
8293,I've truly been happy with DirecTV for a LONG time. However  Verizon DSL sucks a duck. I'd love to have faster internet.,"{'notes': '', 'label': ['0']}",0
16740,  lol who wrote this :/,"{'notes': '', 'label': ['0']}",0
19242, so i make you mad? well maybe you could find my histery book for me and cool off with some reading(:,"{'notes': '', 'label': ['0']}",0
9897,damn right I am.,"{'notes': '', 'label': ['0']}",0
15764,  Ahhh!!;) wow 5yrs! man  its a gorgeous language! I love it!! this is my first year learnin it! haha NEWBIE!,"{'notes': '', 'label': ['0']}",0
18518, online <3,"{'notes': '', 'label': ['0']}",0
800,I did ur mom last night? Naww I don't like old fat white bitches! &#58390;,"{'notes': '', 'label': ['1']}",1
8120,"Wrestling with this 2. Yeah I'm different. This wk I decided  ""Fuck all that."" With some  I'll work hard to explain. Otherwise..","{'notes': '', 'label': ['0']}",0
1526,Not to me :/ damn though. i hate being sick.,"{'notes': '', 'label': ['1']}",1
17174,  Stupidity.,"{'notes': '', 'label': ['0']}",0
15306, Sorry i just thought of one more good question.........Would you break the law to save a loved one?,"{'notes': '', 'label': ['0']}",0
9938,I hate you and you shall be shunned from this day like the Amish shun an outcast. If that doesn't work  I will un-follow you.,"{'notes': '', 'label': ['0']}",0
18283,  ..,"{'notes': '', 'label': ['0']}",0
19292, who wass yhur valentinee ??,"{'notes': '', 'label': ['0']}",0
10599,For the record  it's fucking freezing...,"{'notes': '', 'label': ['0']}",0
2911,"I can see it now. ""Listen  you cow-loving yahoos  just put all of the slurpee in this bag! What? Cups? I don't need fucking cups!","{'notes': '', 'label': ['1']}",1
9924,everything is breaking because of how cold it is!!! our internet was slow as fuck this morning!!!,"{'notes': '', 'label': ['0']}",0
12537,You lucky whore  you. The roads weren't too bad. But we're supposed to get more snow tonight.,"{'notes': '', 'label': ['0']}",0
9207,damn you guys got there early!,"{'notes': '', 'label': ['0']}",0
5463,it was a joke haha. i figured id be emo too since everyone is complaining on here,"{'notes': '', 'label': ['1']}",1
5864,Alors NERD s'&#233;tait bien ? vous avez du &#234;tre folles pendant lapdance XD &#224; SAMEDIIII &lt;3,"{'notes': '', 'label': ['1']}",1
7064,"Dude. That ""Sleeps with Angels"" song can straight up have my ass bawling. I also love the song ""Hey Hey  My My"" and Harvest Moon","{'notes': '', 'label': ['1']}",1
7865,Fuck yeah! :P Where've you been ...?,"{'notes': '', 'label': ['0']}",0
5952,We miss you back. My Haiku: Famous Dickenson  Exactly Why - I'm not sure. Her poetry sucks.,"{'notes': '', 'label': ['1']}",1
1049,just use water  loser.,"{'notes': '', 'label': ['1']}",1
6818,Oh sad faces :( I hate it when that happens! Reading in bed usually helps me...,"{'notes': '', 'label': ['1']}",1
6354,no fucking lie  lol everywhere i go...twitter myspace i see you... you were on 1 of my homies page!,"{'notes': '', 'label': ['1']}",1
17664,  Hmmm..the second one i guess. but id have to go cammando.,"{'notes': '', 'label': ['0']}",0
6917,damn now i want some au gratin!,"{'notes': '', 'label': ['1']}",1
17371,  the  way people are to each other.,"{'notes': '', 'label': ['0']}",0
14952, are you the person you want to be?,"{'notes': '', 'label': ['0']}",0
4225,I don't hate you all the time. Just sometimes. Not enough to unfollow and block you. lol,"{'notes': '', 'label': ['1']}",1
13285,Michael? Rant? NEVAH!!!! Srsly  that sucks...,"{'notes': '', 'label': ['0']}",0
12385,Yeah  I totally hate you so hard right now.,"{'notes': '', 'label': ['0']}",0
9616,Can I just tell you how many times I was called that as a (fat) kid? You may call me Kenny. Please!,"{'notes': '', 'label': ['0']}",0
11558,And I hate godaddy's site so I'm having trouble changing it back AAAAGH!,"{'notes': '', 'label': ['0']}",0
6459,"dude.. That idea is upgrade as fuck. (btw  my phone finally added ""fuck"" to the vocab list.. THAT is upgrade as fuck.)","{'notes': '', 'label': ['1']}",1
1238, i kicked ur ass on balloono A.K.A the bommer man thing i was lameguest(bunch of numbers),"{'notes': '', 'label': ['1']}",1
19297, Do you have dreams about becoming famous?:,"{'notes': '', 'label': ['0']}",0
16288, Do you think the last person you kissed cares for you?,"{'notes': '', 'label': ['0']}",0
12651,Nah  hate is such a strong word. Was amusing  but maybe ditch the wine next time. Interesting points of view  which I enjoyed.,"{'notes': '', 'label': ['0']}",0
12633,ouch...that sucks!  I hope you're feeling better real soon!,"{'notes': '', 'label': ['0']}",0
13809,well damn dats wild...niggaz aint shit ugh,"{'notes': '', 'label': ['0']}",0
10481,Yep  I hate paying taxes too and the more I make the more I pay  but it's part of life and not a waste of money.,"{'notes': '', 'label': ['0']}",0
16972,  Thankss(:,"{'notes': '', 'label': ['0']}",0
2253,omg that so fucking sucks,"{'notes': '', 'label': ['1']}",1
19358,  i have never riden on a plane. i know i need to!,"{'notes': '', 'label': ['0']}",0
18876,  i dont no haha,"{'notes': '', 'label': ['0']}",0
17602,  Put my towels back on the fckn rack! lol im 2 lazy 2 do it bhut it looks trashy when i keep it on tha floor.,"{'notes': '', 'label': ['0']}",0
11689,i really hate 2008 goshh so much crap,"{'notes': '', 'label': ['0']}",0
19869,  unpredictable.,"{'notes': '', 'label': ['0']}",0
1386,Laser treatment for pimples? Meh. Metrosexual a.k.a gay pride! Hahaha!,"{'notes': '', 'label': ['1']}",1
6229,aliea you better stay away from jesse james joplin the third!!!!!!!!  i don't give a fuck  bitch,"{'notes': '', 'label': ['1']}",1
5748,I nominate @Badhorse_ for a Shorty Award in #green because... Why the fuck not?,"{'notes': '', 'label': ['1']}",1
12353,Thanks. :) Yes  way cold N the house. The Bf is not a fan o heat  so we don't use it. I  otoh  HATE the cold.  Passionately.,"{'notes': '', 'label': ['0']}",0
12095,shut up please  it is too damn early for ur singing,"{'notes': '', 'label': ['0']}",0
18367,  Are you a lonely boy?,"{'notes': '', 'label': ['0']}",0
5338,it pretty much is a fuck you card..,"{'notes': '', 'label': ['1']}",1
10456,I hate to hear that... Please let me know if you have any issues with the return and I'll remedy... because I can :),"{'notes': '', 'label': ['0']}",0
11835,Wow. Why did I JUST see this tweet? Damn  son.  SUPER late.,"{'notes': '', 'label': ['0']}",0
6763,Know how you don't smell perfume you use a lot after a while? Same phenomenon w/stink. How else can you explain pig farmers?,"{'notes': '', 'label': ['1']}",1
10992,- Agreed  snow is fine  ice sucks (well  and all the silly drivers on the road) :),"{'notes': '', 'label': ['0']}",0
5847,and @rapperbigpooh. Was that Sheila easton? Nah...it was that chick that used to fuck with Prince right?,"{'notes': '', 'label': ['1']}",1
6738,Haha  damn him indeed,"{'notes': '', 'label': ['1']}",1
2285,Well that sucks.,"{'notes': '', 'label': ['1']}",1
14929,  you text mee,"{'notes': '', 'label': ['0']}",0
18554, Would you rather get up early or sleep late?,"{'notes': '', 'label': ['0']}",0
594,agree entirely. I'd hate to see a graph for my twitter input this week.,"{'notes': '', 'label': ['1']}",1
18537, chest hair mean hair on chest ?  (-_-)?,"{'notes': '', 'label': ['0']}",0
13378,damn skippy. Locus hordes watch out. btw  we got Samba de Amigo for the Wii this week. Very fun...,"{'notes': '', 'label': ['0']}",0
10906,Win an NBA championship w/ what team? The Knicks? Damn right! ;P,"{'notes': '', 'label': ['0']}",0
6400,I hate you.,"{'notes': '', 'label': ['1']}",1
4474,lol! hey  stop being modest.  you OFTEN are a hot bitch.  :),"{'notes': '', 'label': ['1']}",1
7315,also let him know his Irish accent sucks in some of the podcasts,"{'notes': '', 'label': ['1']}",1
6040,Top three tips: 1) scan updates  2) pay more attention to @ replies and 3) set time limits before it sucks your day! ;),"{'notes': '', 'label': ['1']}",1
18754,  Don't make plans.,"{'notes': '', 'label': ['0']}",0
2555, BITCH STFU AT LEAST I RECOGNIZE MYSELF NOT LYK U,"{'notes': '', 'label': ['1']}",1
3912,HUJIKHJKUILJKKJ Lmaoooooo. I cannot stand y'all asian ass ho's.,"{'notes': '', 'label': ['1']}",1
2005,as much as i hate auto-DM's  i also check out links if they're music related.,"{'notes': '', 'label': ['1']}",1
1558,fuck the krebs cycle.,"{'notes': '', 'label': ['1']}",1
5351,Faggoty fag fag. Gay secks man blowjob. Settle down.,"{'notes': '', 'label': ['1']}",1
14008,Switch Bitch is one of my Faves...  what came first surrealism or drugs?   (Roald Dahl),"{'notes': '', 'label': ['0']}",0
5942,there only a few shows i really look forward to seeing.  i hate when they put a reality show on instead with no warning.,"{'notes': '', 'label': ['1']}",1
5608,Damn skippy. I should be dead 10 times over......,"{'notes': '', 'label': ['1']}",1
17861, Whats the stupidest thing you ever did with your cell phone?,"{'notes': '', 'label': ['0']}",0
10355,i twissed you! (twitter-missed yo ass).,"{'notes': '', 'label': ['0']}",0
19152, hhaahhaahahaha dont u just love people who do that lol,"{'notes': '', 'label': ['0']}",0
5696,HOLY FUCK! that was one tough fucking cow!,"{'notes': '', 'label': ['1']}",1
12020,as long as its not ass hair you are ok!,"{'notes': '', 'label': ['0']}",0
10105,Ah. Hate it when a good fantasy team winds down at the end of the season  but it happens quite a bit. No. 1 seed curse. #ffb,"{'notes': '', 'label': ['0']}",0
12171,fucking awesome - I need to play that again,"{'notes': '', 'label': ['0']}",0
19323, Do you get annoyed when other people display bad manners?,"{'notes': '', 'label': ['0']}",0
19500, Do you fear something you honestly have no reason to fear?,"{'notes': '', 'label': ['0']}",0
8452,I know nothing of guitars  but looks damn nice! congrats ;),"{'notes': '', 'label': ['0']}",0
12401,lol wow...dick in a box! I love that song lol.,"{'notes': '', 'label': ['0']}",0
15155,  Lemon :] hahaha,"{'notes': '', 'label': ['0']}",0
6251,You're soft...Dude ran our country into the ground with no shame whatsoever...People need to be throwing boots  fuck a shoe...,"{'notes': '', 'label': ['1']}",1
15618, babydoll dearest  vv I accutally do like her as a friend!(:,"{'notes': '', 'label': ['0']}",0
11309,That damn monkey. He was the end of my TV career.,"{'notes': '', 'label': ['0']}",0
10240,I hate the idea of purposeful personal branding. How about just have a personality and be yourself...online and off?,"{'notes': '', 'label': ['0']}",0
2323,fuck u and ur fucking break =/,"{'notes': '', 'label': ['1']}",1
9126,Sorry was offline for awhile. The Twitter Whale comes up when their system is too busy to handle request. It is Whale Graphic.,"{'notes': '', 'label': ['0']}",0
9637,Totally agree! I'm just a freak that worries if my dog is content. He's all I have to focus on obviously :),"{'notes': '', 'label': ['0']}",0
8561,Why do you hate all Canadians? :),"{'notes': '', 'label': ['0']}",0
11976,i absolutely hate collections  don't you??? sucky part of job.,"{'notes': '', 'label': ['0']}",0
5125,yeah and I am the man in the relationship @kRockXP your my bitch.,"{'notes': '', 'label': ['1']}",1
18991,  look like? pretty.,"{'notes': '', 'label': ['0']}",0
19756,  MOst dEfinAntly. <3,"{'notes': '', 'label': ['0']}",0
18628, a c t u a l l y;;i DO want himm<33 [: so you can hush that! [:,"{'notes': '', 'label': ['0']}",0
15041, ily<$$(:,"{'notes': '', 'label': ['0']}",0
6123, Wow...so you bought what's fashionable at...gay biker bars!!!  Congrats!!!  :-),"{'notes': '', 'label': ['1']}",1
9752,haha i know i caught that as it was being sent! I hate it when people do that 2!,"{'notes': '', 'label': ['0']}",0
13464,Isn't the blanket recall happening because all Irish pig farmers use the same tainted pig food products?,"{'notes': '', 'label': ['0']}",0
12152,That sounds about right. I hate it when the homoerotic kissing is cluttered up with TOO MUCH exposition  after all.,"{'notes': '', 'label': ['0']}",0
13244,"@farwyde Hopefully we've exhausted our interest in the word ""cock""; although I'm sure this could go on for many posts...","{'notes': '', 'label': ['0']}",0
17098, Okay well my computer won&;t let me ask you anymore question right now emahsnouoy haha so i&;ll hit you up later? :],"{'notes': '', 'label': ['0']}",0
9057,BELIEVE IT. lol. I still love you. It's just that I would hate myself for passing up an opportunity to laugh so hard @ a show.,"{'notes': '', 'label': ['0']}",0
7804,aww  that soo sucks D:,"{'notes': '', 'label': ['1']}",1
7159,You have no idea how damn tempting that is. I've already procrastinated by drawing roads and zebra crossings ;),"{'notes': '', 'label': ['1']}",1
15871, If you became a multi-millionaire overnight  what would you buy?,"{'notes': '', 'label': ['0']}",0
16387,  Anything thai and spicy.r mexican.r Veggies :]r Grapes  strawberries  Fruit. har And Rice. r I love food btw.,"{'notes': '', 'label': ['0']}",0
2094,Well fuck yeah!!!! how about allston? @xdeartragedyo imma try the one in jersey @evry1 I got my 2day bamboozle tics today,"{'notes': '', 'label': ['1']}",1
19437,  Drina.!(: i knoo huh they juss love me<3,"{'notes': '', 'label': ['0']}",0
11778,I hate you... but also loves you for giving me something to dream about tonight. ;-),"{'notes': '', 'label': ['0']}",0
18654,  the perks of being human i persume.,"{'notes': '', 'label': ['0']}",0
8104,That sucks. I am sorry  want me to vagina punch her for you  since I am sure you hurt too bad to do it yourself???,"{'notes': '', 'label': ['0']}",0
7115,heh! ping me if you do come down to gay paris. We can interview eachother on the red carpet :),"{'notes': '', 'label': ['1']}",1
2934,It just sucks that so many use it as a crutch.,"{'notes': '', 'label': ['1']}",1
4208,psh bitch I'm at work running 2 trains with a 70 minute wait stupid kids and dumber parents I don't wanna hear it,"{'notes': '', 'label': ['1']}",1
5918,But now I really want one  damn you! i hadn't even realised I NEEDED one til you told me they existed!,"{'notes': '', 'label': ['1']}",1
6253,Fuck that  boo the DJs who don't play Che..Dude has at least 5 songs every DJ should be playin HEAVILY...DJs need to stop slackin.,"{'notes': '', 'label': ['1']}",1
17274, Have you ever collected stickers that are on fruits?,"{'notes': '', 'label': ['0']}",0
13786,"Fat blonde male overheard  ""Yeh my body changed when we had children too!""","{'notes': '', 'label': ['0']}",0
2594, she sucks. she can go fuck herself. xD,"{'notes': '', 'label': ['1']}",1
1207,OKAY... HE'S GAY ;),"{'notes': '', 'label': ['1']}",1
3906,& @kmellon:  I'm 500 pages in AND at the day job.  Eat that dick.,"{'notes': '', 'label': ['1']}",1
17967,  he could would he get it is the real question,"{'notes': '', 'label': ['0']}",0
19178,  i <3 blink.,"{'notes': '', 'label': ['0']}",0
9270,CHALUPA!!!!  I hate how TB is only open till 11...  :/,"{'notes': '', 'label': ['0']}",0
629,unnecessary.  pain in the ass.  too much effort.,"{'notes': '', 'label': ['1']}",1
3341,yep ur an uber nerd now,"{'notes': '', 'label': ['1']}",1
5522,Indeed. But the Collier conversation relationship head up your gleeful ass kumbaya stuff needs to be put out with the trash.,"{'notes': '', 'label': ['1']}",1
2760, Okae then bitch you dont got any quick comebacks now do you you fucking FAKE!!!/,"{'notes': '', 'label': ['1']}",1
7501,thanks. i know i hate it to  but it also makes me happy to see ppl that care. you made me smile  so good job :D,"{'notes': '', 'label': ['1']}",1
6713,psh bitch I'm at work running 2 trains with a 70 minute wait stupid kids and dumber parents I don't wanna hear it,"{'notes': '', 'label': ['1']}",1
13739,Yeah...I know...its really gay.  I ended up staying up till 2:00 AM,"{'notes': '', 'label': ['0']}",0
653,That really sucks I'm sorry. I'd get shitfaced with you but I'm stuck up here on the plateau.,"{'notes': '', 'label': ['1']}",1
10547,broke freezing my ass off with -1 temps & ice lol.  Ross,"{'notes': '', 'label': ['0']}",0
13792,"bleezard! hate our local news: ""top story: snow... in other news: snow... and hey  snow!"" they live for this shiz","{'notes': '', 'label': ['0']}",0
11352,Damn that sounds good. French toast with creamy peanut butter and real maple syrup. Damn. i'm hungry,"{'notes': '', 'label': ['0']}",0
17163, What were you like as a kid?,"{'notes': '', 'label': ['0']}",0
4298,"No. Being ""down"" 5lbs is a bad thing when you're a scrawny nerd who's trying to bulk up. :)","{'notes': '', 'label': ['1']}",1
6278,ohh damn bummer,"{'notes': '', 'label': ['1']}",1
6363,fuck you dom,"{'notes': '', 'label': ['1']}",1
2359,That sucks:),"{'notes': '', 'label': ['1']}",1
18778,  they matter but they aren't the decision.,"{'notes': '', 'label': ['0']}",0
14571, something you regretted after it was done?,"{'notes': '', 'label': ['0']}",0
4707,Hey thx!  I just hate to have Win XP crash anymore than necessary.  That is why I have been so conservative.  I'm gonna try Chrome.,"{'notes': '', 'label': ['1']}",1
19273,  hahaha yeah i no right.,"{'notes': '', 'label': ['0']}",0
2918,Tell her she says Bitch like it's a bad thing,"{'notes': '', 'label': ['1']}",1
8192,"And how is more ""traditional"" marriage  threatened by gay marriage?","{'notes': '', 'label': ['0']}",0
4747,--well...i had to pee...and my stupid ass lifted the seat with the same hand i was holdin the phone in...then...PLOOP!!!,"{'notes': '', 'label': ['1']}",1
7347,p.s. i hate you :),"{'notes': '', 'label': ['1']}",1
17466, Why do people fear for no reason in your opinion?,"{'notes': '', 'label': ['0']}",0
10766,your damn night! I wish I had 666 followers.,"{'notes': '', 'label': ['0']}",0
